TOW [0.001 s],WNc [w],Type,AutoBase,Flag2D,Error,Latitude [rad],Longitude [rad],Height [m],Undulation [m],Vn [m/s],Ve [m/s],Vu [m/s],COG [°],RxClkBias [ms],RxClkDrift [ppm],TimeSystem,Datum,NrSV,LC,FC,I,AI,PA,DiffCorrType,ReferenceID,MeanCorrAge [0.01 s],SignalInfo,RAIM integrity flag,Integrity failed,Storm Flag,Accuracy limit exceeded,NrBases,SeedAge [s],SeedType,Latency [0.0001 s],HAccuracy [0.01 m],VAccuracy [0.01 m],Misc,Baseline,Phase center variation,SIGIL,RTCMV,PPVTAge,ARPMarkerOffset
384655900,2355,4,0,0,0,0.887346115956,0.076633316412,120.022,47.352,0.000,-0.001,0.000,NaN,-0.024863,-0.043,0,0,17,0,0,0,0,0,0,0,90,2228233,1,0,0,0,1,0,0,89,2,2,80,0,0,0,0,1,1
384656000,2355,4,0,0,0,0.887346115953,0.076633316419,120.021,47.352,-0.000,0.000,-0.000,NaN,-0.024868,-0.043,0,0,17,0,0,0,0,0,0,0,100,2228233,1,0,0,0,1,0,0,108,2,2,96,0,0,0,0,2,1
384656100,2355,4,0,0,0,0.887346116153,0.076633316531,120.022,47.352,0.001,0.002,-0.001,NaN,-0.024872,-0.043,0,0,17,0,0,0,0,0,0,0,110,2228233,1,0,0,0,1,0,0,91,2,2,80,0,0,0,0,1,1
384656200,2355,4,0,0,0,0.887346115999,0.076633316436,120.023,47.352,0.001,0.001,-0.000,NaN,-0.024876,-0.043,0,0,17,0,0,0,0,0,0,0,120,2228233,1,0,0,0,1,0,0,96,2,2,80,0,0,0,0,1,1
384656300,2355,4,0,0,0,0.887346116229,0.076633316493,120.023,47.352,-0.001,0.000,-0.000,NaN,-0.024881,-0.043,0,0,17,0,0,0,0,0,0,0,130,2228233,1,0,0,0,1,0,0,88,2,2,80,0,0,0,0,1,1
384656400,2355,4,0,0,0,0.887346115962,0.076633316475,120.020,47.352,-0.000,-0.000,-0.003,NaN,-0.024885,-0.043,0,0,17,0,0,0,0,0,0,0,140,2228233,1,0,0,0,1,0,0,98,2,2,80,0,0,0,0,1,1
384656500,2355,4,0,0,0,0.887346116156,0.076633316601,120.022,47.352,-0.001,-0.000,-0.004,NaN,-0.024889,-0.043,0,0,17,0,0,0,0,0,0,0,150,2228233,1,0,0,0,1,0,0,101,2,2,96,0,0,0,0,2,1
384656600,2355,4,0,0,0,0.887346115906,0.076633316625,120.022,47.352,-0.001,0.002,-0.001,NaN,-0.024894,-0.043,0,0,17,0,0,0,0,0,0,0,160,2228233,1,0,0,0,1,0,0,101,2,2,80,0,0,0,0,1,1
384656700,2355,4,0,0,0,0.887346115892,0.076633316560,120.024,47.352,-0.001,0.001,0.003,NaN,-0.024898,-0.043,0,0,17,0,0,0,0,0,0,0,170,2228233,1,0,0,0,1,0,0,93,2,2,80,0,0,0,0,1,1
384656800,2355,4,0,0,0,0.887346115993,0.076633316712,120.025,47.352,0.001,0.001,0.003,NaN,-0.024902,-0.043,0,0,17,0,0,0,0,0,0,0,180,2228233,1,0,0,0,1,0,0,100,2,2,80,0,0,0,0,1,1
384656900,2355,4,0,0,0,0.887346116040,0.076633316718,120.024,47.352,0.003,0.002,0.001,NaN,-0.024907,-0.043,0,0,17,0,0,0,0,0,0,0,190,2228233,1,0,0,0,1,0,0,90,2,2,80,0,0,0,0,1,1
384657000,2355,4,0,0,0,0.887346116015,0.076633316548,120.025,47.352,0.003,-0.000,0.002,NaN,-0.024911,-0.043,0,0,17,0,0,0,0,0,0,0,200,2228233,1,0,0,0,1,0,0,110,2,2,96,0,0,0,0,2,1
384657100,2355,4,0,0,0,0.887346115951,0.076633316670,120.024,47.352,0.002,-0.001,0.002,NaN,-0.024915,-0.043,0,0,17,0,0,0,0,0,0,0,210,2228233,1,0,0,0,1,0,0,90,2,2,80,0,0,0,0,1,1
384657200,2355,4,0,0,0,0.887346115742,0.076633316660,120.024,47.352,-0.002,0.001,-0.000,NaN,-0.024920,-0.043,0,0,17,0,0,0,0,0,0,0,220,2228233,1,0,0,0,1,0,0,97,2,2,80,0,0,0,0,1,1
384657300,2355,4,0,0,0,0.887346115567,0.076633316662,120.022,47.352,-0.005,-0.001,-0.001,NaN,-0.024924,-0.044,0,0,17,0,0,0,0,0,0,0,230,2228233,1,0,0,0,1,0,0,86,2,2,80,0,0,0,0,1,1
384657400,2355,4,0,0,0,0.887346115677,0.076633316676,120.023,47.352,-0.003,-0.001,-0.000,NaN,-0.024928,-0.043,0,0,17,0,0,0,0,0,0,0,240,2228233,1,0,0,0,1,0,0,104,2,2,80,0,0,0,0,1,1
384657500,2355,4,0,0,0,0.887346115876,0.076633316821,120.023,47.352,0.000,0.002,0.001,NaN,-0.024933,-0.043,0,0,17,0,0,0,0,0,0,0,250,2228233,1,0,0,0,1,0,0,95,2,2,96,0,0,0,0,2,1
384657600,2355,4,0,0,0,0.887346115825,0.076633316600,120.023,47.352,0.001,0.001,0.001,NaN,-0.024937,-0.043,0,0,17,0,0,0,0,0,0,0,160,2228233,1,0,0,0,1,0,0,102,2,2,80,0,0,0,0,1,1
384657700,2355,4,0,0,0,0.887346115687,0.076633316546,120.023,47.352,-0.002,-0.002,0.002,NaN,-0.024941,-0.044,0,0,17,0,0,0,0,0,0,0,170,2228233,1,0,0,0,1,0,0,98,2,2,80,0,0,0,0,1,1
384657800,2355,4,0,0,0,0.887346115717,0.076633316413,120.024,47.352,-0.003,-0.002,0.002,NaN,-0.024946,-0.044,0,0,17,0,0,0,0,0,0,0,180,2228233,1,0,0,0,1,0,0,101,2,2,80,0,0,0,0,1,1
384657900,2355,4,0,0,0,0.887346115765,0.076633316453,120.022,47.352,0.000,0.000,0.001,NaN,-0.024950,-0.043,0,0,17,0,0,0,0,0,0,0,190,2228233,1,0,0,0,1,0,0,89,2,2,80,0,0,0,0,1,1
384658000,2355,4,0,0,0,0.887346115516,0.076633316467,120.019,47.352,-0.000,0.002,-0.003,NaN,-0.024954,-0.043,0,0,17,0,0,0,0,0,0,0,200,2228233,1,0,0,0,1,0,0,108,2,2,96,0,0,0,0,2,1
384658100,2355,4,0,0,0,0.887346115728,0.076633316538,120.023,47.352,-0.002,0.002,-0.001,NaN,-0.024959,-0.044,0,0,17,0,0,0,0,0,0,0,210,2228233,1,0,0,0,1,0,0,89,2,2,80,0,0,0,0,1,1
384658200,2355,4,0,0,0,0.887346115635,0.076633316653,120.023,47.352,-0.001,0.001,0.005,NaN,-0.024963,-0.044,0,0,17,0,0,0,0,0,0,0,220,2228233,1,0,0,0,1,0,0,96,2,2,80,0,0,0,0,1,1
384658300,2355,4,0,0,0,0.887346115907,0.076633316585,120.024,47.352,0.002,-0.001,0.004,NaN,-0.024968,-0.043,0,0,17,0,0,0,0,0,0,0,230,2228233,1,0,0,0,1,0,0,95,2,2,80,0,0,0,0,1,1
384658400,2355,4,0,0,0,0.887346115719,0.076633316792,120.021,47.352,0.002,0.000,0.001,NaN,-0.024972,-0.044,0,0,17,0,0,0,0,0,0,0,240,2228233,1,0,0,0,1,0,0,105,2,2,80,0,0,0,0,1,1
384658500,2355,4,0,0,0,0.887346115514,0.076633316820,120.022,47.352,-0.003,0.002,-0.000,NaN,-0.024976,-0.044,0,0,17,0,0,0,0,0,0,0,250,2228233,1,0,0,0,1,0,0,99,2,2,96,0,0,0,0,2,1
384658600,2355,4,0,0,0,0.887346115956,0.076633316701,120.023,47.352,-0.000,0.001,0.000,NaN,-0.024981,-0.044,0,0,17,0,0,0,0,0,0,0,160,2228233,1,0,0,0,1,0,0,108,2,2,80,0,0,0,0,1,1
384658700,2355,4,0,0,0,0.887346115526,0.076633316657,120.023,47.352,0.005,0.000,-0.001,NaN,-0.024985,-0.043,0,0,17,0,0,0,0,0,0,0,170,2228233,1,0,0,0,1,0,0,94,2,2,80,0,0,0,0,1,1
384658800,2355,4,0,0,0,0.887346115670,0.076633316418,120.024,47.352,0.001,0.000,-0.002,NaN,-0.024989,-0.044,0,0,17,0,0,0,0,0,0,0,180,2228233,1,0,0,0,1,0,0,100,2,2,80,0,0,0,0,1,1
384658900,2355,4,0,0,0,0.887346115573,0.076633316507,120.024,47.352,0.000,0.002,-0.002,NaN,-0.024994,-0.044,0,0,17,0,0,0,0,0,0,0,190,2228233,1,0,0,0,1,0,0,91,2,2,80,0,0,0,0,1,1
384659000,2355,4,0,0,0,0.887346115489,0.076633316394,120.025,47.352,-0.000,0.003,-0.001,NaN,-0.024998,-0.044,0,0,17,0,0,0,0,0,0,0,200,2228233,1,0,0,0,1,0,0,109,2,2,96,0,0,0,0,2,1
384659100,2355,4,0,0,0,0.887346115495,0.076633316380,120.026,47.352,0.000,0.000,0.000,NaN,-0.025002,-0.044,0,0,17,0,0,0,0,0,0,0,210,2228233,1,0,0,0,1,0,0,94,2,2,80,0,0,0,0,1,1
384659200,2355,4,0,0,0,0.887346115435,0.076633316307,120.024,47.352,-0.001,-0.002,-0.000,NaN,-0.025007,-0.044,0,0,17,0,0,0,0,0,0,0,220,2228233,1,0,0,0,1,0,0,97,2,2,80,0,0,0,0,1,1
384659300,2355,4,0,0,0,0.887346115500,0.076633316272,120.025,47.352,-0.002,-0.003,-0.000,NaN,-0.025011,-0.044,0,0,17,0,0,0,0,0,0,0,230,2228233,1,0,0,0,1,0,0,93,2,2,80,0,0,0,0,1,1
384659400,2355,4,0,0,0,0.887346115377,0.076633316368,120.024,47.352,-0.002,-0.002,0.000,NaN,-0.025016,-0.044,0,0,17,0,0,0,0,0,0,0,240,2228233,1,0,0,0,1,0,0,104,2,2,80,0,0,0,0,1,1
384659500,2355,4,0,0,0,0.887346115372,0.076633316500,120.023,47.352,-0.003,0.001,-0.001,NaN,-0.025020,-0.044,0,0,17,0,0,0,0,0,0,0,250,2228233,1,0,0,0,1,0,0,99,2,2,96,0,0,0,0,2,1
384659600,2355,4,0,0,0,0.887346115670,0.076633316422,120.024,47.352,0.000,0.001,-0.000,NaN,-0.025024,-0.044,0,0,17,0,0,0,0,0,0,0,160,2228233,1,0,0,0,1,0,0,101,2,2,80,0,0,0,0,1,1
384659700,2355,4,0,0,0,0.887346115705,0.076633316586,120.021,47.352,0.004,0.000,-0.002,NaN,-0.025029,-0.044,0,0,17,0,0,0,0,0,0,0,170,2228233,1,0,0,0,1,0,0,89,2,2,80,0,0,0,0,1,1
384659800,2355,4,0,0,0,0.887346115666,0.076633316565,120.022,47.352,0.002,0.001,-0.002,NaN,-0.025033,-0.044,0,0,17,0,0,0,0,0,0,0,180,2228233,1,0,0,0,1,0,0,98,2,2,80,0,0,0,0,1,1
384659900,2355,4,0,0,0,0.887346115697,0.076633316686,120.021,47.352,-0.001,0.001,0.000,NaN,-0.025037,-0.044,0,0,17,0,0,0,0,0,0,0,190,2228233,1,0,0,0,1,0,0,82,2,2,80,0,0,0,0,1,1
384660000,2355,4,0,0,0,0.887346115687,0.076633316615,120.022,47.352,-0.001,0.001,0.001,NaN,-0.025042,-0.044,0,0,17,0,0,0,0,0,0,0,200,2228233,1,0,0,0,1,0,0,106,2,2,96,0,0,0,0,2,1
384660100,2355,4,0,0,0,0.887346115772,0.076633316652,120.020,47.352,-0.001,-0.000,-0.000,NaN,-0.025046,-0.044,0,0,17,0,0,0,0,0,0,0,210,2228233,1,0,0,0,1,0,0,89,2,2,80,0,0,0,0,1,1
384660200,2355,4,0,0,0,0.887346115763,0.076633317040,120.019,47.352,0.000,0.001,-0.003,NaN,-0.025050,-0.044,0,0,17,0,0,0,0,0,0,0,220,2228233,1,0,0,0,1,0,0,107,2,2,80,0,0,0,0,1,1
384660300,2355,4,0,0,0,0.887346115709,0.076633316921,120.021,47.352,0.001,0.001,-0.002,NaN,-0.025055,-0.044,0,0,17,0,0,0,0,0,0,0,230,2228233,1,0,0,0,1,0,0,90,2,2,80,0,0,0,0,1,1
384660400,2355,4,0,0,0,0.887346115890,0.076633316988,120.023,47.352,0.000,-0.000,0.001,NaN,-0.025059,-0.044,0,0,17,0,0,0,0,0,0,0,240,2228233,1,0,0,0,1,0,0,101,2,2,80,0,0,0,0,1,1
384660500,2355,4,0,0,0,0.887346115772,0.076633317057,120.022,47.352,-0.000,0.002,0.002,NaN,-0.025064,-0.044,0,0,17,0,0,0,0,0,0,0,250,2228233,1,0,0,0,1,0,0,99,2,2,96,0,0,0,0,2,1
384660600,2355,4,0,0,0,0.887346115838,0.076633316921,120.021,47.352,-0.001,0.001,-0.000,NaN,-0.025068,-0.043,0,0,17,0,0,0,0,0,0,0,160,2228233,1,0,0,0,1,0,0,101,2,2,80,0,0,0,0,1,1
384660700,2355,4,0,0,0,0.887346115643,0.076633316738,120.021,47.352,-0.002,-0.001,-0.001,NaN,-0.025072,-0.044,0,0,17,0,0,0,0,0,0,0,170,2228233,1,0,0,0,1,0,0,92,2,2,80,0,0,0,0,1,1
384660800,2355,4,0,0,0,0.887346115937,0.076633316816,120.022,47.352,0.000,-0.000,0.000,NaN,-0.025077,-0.044,0,0,17,0,0,0,0,0,0,0,180,2228233,1,0,0,0,1,0,0,98,2,2,80,0,0,0,0,1,1
384660900,2355,4,0,0,0,0.887346116015,0.076633316779,120.022,47.352,0.004,0.002,0.001,NaN,-0.025081,-0.044,0,0,17,0,0,0,0,0,0,0,190,2228233,1,0,0,0,1,0,0,89,2,2,80,0,0,0,0,1,1
384661000,2355,4,0,0,0,0.887346115803,0.076633316795,120.021,47.352,0.001,0.002,-0.000,NaN,-0.025085,-0.044,0,0,17,0,0,0,0,0,0,0,200,2228233,1,0,0,0,1,0,0,106,2,2,96,0,0,0,0,2,1
384661100,2355,4,0,0,0,0.887346115782,0.076633316679,120.020,47.352,-0.004,0.001,-0.002,NaN,-0.025090,-0.044,0,0,17,0,0,0,0,0,0,0,210,2228233,1,0,0,0,1,0,0,97,2,2,80,0,0,0,0,1,1
384661200,2355,4,0,0,0,0.887346115946,0.076633316607,120.021,47.352,-0.001,-0.001,-0.002,NaN,-0.025094,-0.044,0,0,17,0,0,0,0,0,0,0,220,2228233,1,0,0,0,1,0,0,104,2,2,80,0,0,0,0,1,1
384661300,2355,4,0,0,0,0.887346116161,0.076633316726,120.023,47.352,0.004,0.000,0.001,NaN,-0.025098,-0.044,0,0,17,0,0,0,0,0,0,0,230,2228233,1,0,0,0,1,0,0,94,2,2,80,0,0,0,0,1,1
384661400,2355,4,0,0,0,0.887346115945,0.076633316700,120.022,47.352,0.003,0.001,0.003,NaN,-0.025103,-0.044,0,0,17,0,0,0,0,0,0,0,240,2228233,1,0,0,0,1,0,0,101,2,2,80,0,0,0,0,1,1
384661500,2355,4,0,0,0,0.887346115719,0.076633316636,120.020,47.352,-0.001,-0.000,-0.000,NaN,-0.025107,-0.044,0,0,17,0,0,0,0,0,0,0,250,2228233,1,0,0,0,1,0,0,92,2,2,96,0,0,0,0,2,1
384661600,2355,4,0,0,0,0.887346115963,0.076633316707,120.020,47.352,0.001,-0.001,-0.004,NaN,-0.025111,-0.044,0,0,17,0,0,0,0,0,0,0,160,2228233,1,0,0,0,1,0,0,113,2,2,80,0,0,0,0,1,1
384661700,2355,4,0,0,0,0.887346115738,0.076633316762,120.021,47.352,0.002,0.000,-0.001,NaN,-0.025116,-0.044,0,0,17,0,0,0,0,0,0,0,170,2228233,1,0,0,0,1,0,0,107,2,2,80,0,0,0,0,1,1
384661800,2355,4,0,0,0,0.887346115775,0.076633316902,120.022,47.352,0.000,0.002,0.002,NaN,-0.025120,-0.044,0,0,17,0,0,0,0,0,0,0,180,2228233,1,0,0,0,1,0,0,113,2,2,80,0,0,0,0,1,1
384661900,2355,4,0,0,0,0.887346115666,0.076633316873,120.022,47.352,-0.000,0.002,0.003,NaN,-0.025124,-0.044,0,0,17,0,0,0,0,0,0,0,190,2228233,1,0,0,0,1,0,0,100,2,2,80,0,0,0,0,1,1
384662000,2355,4,0,0,0,0.887346115712,0.076633316978,120.022,47.352,0.000,0.001,0.002,NaN,-0.025129,-0.044,0,0,17,0,0,0,0,0,0,0,200,2228233,1,0,0,0,1,0,0,133,2,2,96,0,0,0,0,2,1
384662100,2355,4,0,0,0,0.887346115423,0.076633316917,120.021,47.352,-0.001,-0.000,0.001,NaN,-0.025133,-0.044,0,0,17,0,0,0,0,0,0,0,210,2228233,1,0,0,0,1,0,0,101,2,2,80,0,0,0,0,1,1
384662200,2355,4,0,0,0,0.887346115573,0.076633317057,120.020,47.352,0.001,-0.000,-0.001,NaN,-0.025137,-0.044,0,0,17,0,0,0,0,0,0,0,220,2228233,1,0,0,0,1,0,0,110,2,2,80,0,0,0,0,1,1
384662300,2355,4,0,0,0,0.887346115396,0.076633317143,120.019,47.352,0.001,0.001,-0.002,NaN,-0.025142,-0.044,0,0,17,0,0,0,0,0,0,0,230,2228233,1,0,0,0,1,0,0,99,2,2,80,0,0,0,0,1,1
384662400,2355,4,0,0,0,0.887346115378,0.076633317189,120.022,47.352,-0.001,0.003,0.001,NaN,-0.025146,-0.044,0,0,17,0,0,0,0,0,0,0,240,2228233,1,0,0,0,1,0,0,110,2,2,80,0,0,0,0,1,1
384662500,2355,4,0,0,0,0.887346115434,0.076633317080,120.021,47.352,-0.000,0.000,0.004,NaN,-0.025150,-0.044,0,0,17,0,0,0,0,0,0,0,250,2228233,1,0,0,0,1,0,0,100,2,2,96,0,0,0,0,2,1
384662600,2355,4,0,0,0,0.887346115395,0.076633317000,120.022,47.352,-0.000,-0.001,0.002,NaN,-0.025155,-0.044,0,0,17,0,0,0,0,0,0,0,60,2228233,1,0,0,0,1,0,0,107,2,2,80,0,0,0,0,1,1
384662700,2355,4,0,0,0,0.887346115362,0.076633316935,120.022,47.352,0.000,0.001,0.000,NaN,-0.025159,-0.044,0,0,17,0,0,0,0,0,0,0,70,2228233,1,0,0,0,1,0,0,87,2,2,80,0,0,0,0,1,1
384662800,2355,4,0,0,0,0.887346115017,0.076633316697,120.023,47.352,-0.001,0.001,0.001,NaN,-0.025164,-0.044,0,0,17,0,0,0,0,0,0,0,80,2228233,1,0,0,0,1,0,0,94,2,2,80,0,0,0,0,1,1
384662900,2355,4,0,0,0,0.887346115117,0.076633316552,120.023,47.352,-0.002,-0.000,0.001,NaN,-0.025168,-0.044,0,0,17,0,0,0,0,0,0,0,90,2228233,1,0,0,0,1,0,0,95,2,2,80,0,0,0,0,1,1
384663000,2355,4,0,0,0,0.887346115131,0.076633316422,120.022,47.352,-0.001,0.001,-0.001,NaN,-0.025172,-0.044,0,0,17,0,0,0,0,0,0,0,100,2228233,1,0,0,0,1,0,0,112,2,2,96,0,0,0,0,2,1
384663100,2355,4,0,0,0,0.887346115330,0.076633316399,120.023,47.352,0.001,0.001,-0.000,NaN,-0.025177,-0.044,0,0,17,0,0,0,0,0,0,0,110,2228233,1,0,0,0,1,0,0,95,2,2,80,0,0,0,0,1,1
384663200,2355,4,0,0,0,0.887346115564,0.076633316457,120.024,47.352,0.003,-0.000,0.002,NaN,-0.025181,-0.044,0,0,17,0,0,0,0,0,0,0,120,2228233,1,0,0,0,1,0,0,99,2,2,80,0,0,0,0,1,1
384663300,2355,4,0,0,0,0.887346115503,0.076633316450,120.023,47.352,0.003,-0.001,0.001,NaN,-0.025185,-0.044,0,0,17,0,0,0,0,0,0,0,130,2228233,1,0,0,0,1,0,0,94,2,2,80,0,0,0,0,1,1
384663400,2355,4,0,0,0,0.887346115296,0.076633316436,120.023,47.352,-0.001,-0.001,0.000,NaN,-0.025190,-0.044,0,0,17,0,0,0,0,0,0,0,140,2228233,1,0,0,0,1,0,0,97,2,2,80,0,0,0,0,1,1
384663500,2355,4,0,0,0,0.887346115905,0.076633316705,120.025,47.352,-0.001,0.002,0.002,NaN,-0.025194,-0.044,0,0,17,0,0,0,0,0,0,0,150,2228233,1,0,0,0,1,0,0,90,2,2,96,0,0,0,0,2,1
384663600,2355,4,0,0,0,0.887346115697,0.076633316609,120.024,47.352,0.001,0.004,0.002,NaN,-0.025199,-0.044,0,0,17,0,0,0,0,0,0,0,60,2228233,1,0,0,0,1,0,0,96,2,2,80,0,0,0,0,1,1
384663700,2355,4,0,0,0,0.887346115819,0.076633316561,120.023,47.352,0.002,0.000,-0.000,NaN,-0.025203,-0.044,0,0,17,0,0,0,0,0,0,0,70,2228233,1,0,0,0,1,0,0,87,2,2,80,0,0,0,0,1,1
384663800,2355,4,0,0,0,0.887346115553,0.076633316362,120.024,47.352,0.001,-0.002,-0.001,NaN,-0.025207,-0.044,0,0,17,0,0,0,0,0,0,0,80,2228233,1,0,0,0,1,0,0,92,2,2,80,0,0,0,0,1,1
384663900,2355,4,0,0,0,0.887346115688,0.076633316505,120.024,47.352,-0.002,0.000,0.001,NaN,-0.025212,-0.044,0,0,17,0,0,0,0,0,0,0,90,2228233,1,0,0,0,1,0,0,94,2,2,80,0,0,0,0,1,1
384664000,2355,4,0,0,0,0.887346115742,0.076633316663,120.023,47.352,0.000,0.003,-0.000,NaN,-0.025216,-0.044,0,0,17,0,0,0,0,0,0,0,100,2228233,1,0,0,0,1,0,0,131,2,2,96,0,0,0,0,2,1
384664100,2355,4,0,0,0,0.887346115544,0.076633316591,120.023,47.352,0.001,0.003,-0.002,NaN,-0.025220,-0.044,0,0,17,0,0,0,0,0,0,0,110,2228233,1,0,0,0,1,0,0,102,2,2,80,0,0,0,0,1,1
384664200,2355,4,0,0,0,0.887346115644,0.076633316468,120.023,47.352,-0.001,-0.002,-0.001,NaN,-0.025225,-0.044,0,0,17,0,0,0,0,0,0,0,120,2228233,1,0,0,0,1,0,0,110,2,2,80,0,0,0,0,1,1
384664300,2355,4,0,0,0,0.887346115380,0.076633316617,120.022,47.352,-0.002,-0.002,-0.001,NaN,-0.025229,-0.044,0,0,17,0,0,0,0,0,0,0,130,2228233,1,0,0,0,1,0,0,97,2,2,80,0,0,0,0,1,1
384664400,2355,4,0,0,0,0.887346115834,0.076633316809,120.026,47.352,-0.001,0.003,0.001,NaN,-0.025234,-0.044,0,0,17,0,0,0,0,0,0,0,140,2228233,1,0,0,0,1,0,0,109,2,2,80,0,0,0,0,1,1
384664500,2355,4,0,0,0,0.887346115622,0.076633316795,120.026,47.352,0.001,0.004,0.004,NaN,-0.025238,-0.043,0,0,17,0,0,0,0,0,0,0,150,2228233,1,0,0,0,1,0,0,107,2,2,96,0,0,0,0,2,1
384664600,2355,4,0,0,0,0.887346115630,0.076633316780,120.024,47.352,-0.002,0.001,0.000,NaN,-0.025242,-0.044,0,0,17,0,0,0,0,0,0,0,160,2228233,1,0,0,0,1,0,0,111,2,2,80,0,0,0,0,1,1
384664700,2355,4,0,0,0,0.887346115744,0.076633316786,120.026,47.352,-0.000,-0.001,-0.001,NaN,-0.025247,-0.044,0,0,17,0,0,0,0,0,0,0,170,2228233,1,0,0,0,1,0,0,93,2,2,80,0,0,0,0,1,1
384664800,2355,4,0,0,0,0.887346115777,0.076633316818,120.025,47.352,0.001,0.000,0.002,NaN,-0.025251,-0.043,0,0,17,0,0,0,0,0,0,0,180,2228233,1,0,0,0,1,0,0,99,2,2,80,0,0,0,0,1,1
384664900,2355,4,0,0,0,0.887346115671,0.076633316616,120.025,47.352,-0.001,-0.000,0.002,NaN,-0.025255,-0.043,0,0,17,0,0,0,0,0,0,0,190,2228233,1,0,0,0,1,0,0,89,2,2,80,0,0,0,0,1,1
384665000,2355,4,0,0,0,0.887346115769,0.076633316591,120.023,47.352,-0.002,-0.002,-0.002,NaN,-0.025260,-0.044,0,0,17,0,0,0,0,0,0,0,200,2228233,1,0,0,0,1,0,0,129,2,2,96,0,0,0,0,2,1
384665100,2355,4,0,0,0,0.887346115755,0.076633316711,120.025,47.352,-0.001,-0.000,-0.001,NaN,-0.025264,-0.044,0,0,17,0,0,0,0,0,0,0,210,2228233,1,0,0,0,1,0,0,102,2,2,80,0,0,0,0,1,1
384665200,2355,4,0,0,0,0.887346115907,0.076633317058,120.024,47.352,0.000,0.004,0.000,NaN,-0.025268,-0.044,0,0,17,0,0,0,0,0,0,0,220,2228233,1,0,0,0,1,0,0,111,2,2,80,0,0,0,0,1,1
384665300,2355,4,0,0,0,0.887346115874,0.076633316926,120.025,47.352,0.001,0.003,-0.000,NaN,-0.025273,-0.043,0,0,17,0,0,0,0,0,0,0,230,2228233,1,0,0,0,1,0,0,108,2,2,80,0,0,0,0,1,1
384665400,2355,4,0,0,0,0.887346115754,0.076633317070,120.024,47.352,0.000,0.000,0.000,NaN,-0.025277,-0.044,0,0,17,0,0,0,0,0,0,0,240,2228233,1,0,0,0,1,0,0,118,2,2,80,0,0,0,0,1,1
384665500,2355,4,0,0,0,0.887346115739,0.076633317079,120.024,47.352,-0.001,-0.000,-0.000,NaN,-0.025282,-0.044,0,0,17,0,0,0,0,0,0,0,250,2228233,1,0,0,0,1,0,0,102,2,2,96,0,0,0,0,2,1
384665600,2355,4,0,0,0,0.887346115647,0.076633317030,120.025,47.352,-0.001,0.001,-0.001,NaN,-0.025286,-0.044,0,0,17,0,0,0,0,0,0,0,160,2228233,1,0,0,0,1,0,0,108,2,2,80,0,0,0,0,1,1
384665700,2355,4,0,0,0,0.887346115848,0.076633316964,120.025,47.352,0.001,0.002,-0.000,NaN,-0.025290,-0.044,0,0,17,0,0,0,0,0,0,0,170,2228233,1,0,0,0,1,0,0,93,2,2,80,0,0,0,0,1,1
384665800,2355,4,0,0,0,0.887346115718,0.076633316740,120.025,47.352,0.002,-0.001,-0.001,NaN,-0.025295,-0.044,0,0,17,0,0,0,0,0,0,0,180,2228233,1,0,0,0,1,0,0,106,2,2,80,0,0,0,0,1,1
384665900,2355,4,0,0,0,0.887346115764,0.076633316729,120.024,47.352,0.002,-0.002,-0.001,NaN,-0.025299,-0.044,0,0,17,0,0,0,0,0,0,0,190,2228233,1,0,0,0,1,0,0,90,2,2,80,0,0,0,0,1,1
384666000,2355,4,0,0,0,0.887346115574,0.076633316669,120.026,47.352,0.001,-0.001,0.000,NaN,-0.025304,-0.044,0,0,17,0,0,0,0,0,0,0,200,2228233,1,0,0,0,1,0,0,112,2,2,96,0,0,0,0,2,1
384666100,2355,4,0,0,0,0.887346115463,0.076633316803,120.025,47.352,-0.001,0.002,0.000,NaN,-0.025308,-0.044,0,0,17,0,0,0,0,0,0,0,210,2228233,1,0,0,0,1,0,0,95,2,2,80,0,0,0,0,1,1
384666200,2355,4,0,0,0,0.887346115350,0.076633316695,120.026,47.352,-0.003,0.002,0.001,NaN,-0.025312,-0.044,0,0,17,0,0,0,0,0,0,0,220,2228233,1,0,0,0,1,0,0,105,2,2,80,0,0,0,0,1,1
384666300,2355,4,0,0,0,0.887346115508,0.076633316707,120.026,47.352,-0.003,0.000,0.002,NaN,-0.025317,-0.044,0,0,17,0,0,0,0,0,0,0,230,2228233,1,0,0,0,1,0,0,93,2,2,80,0,0,0,0,1,1
384666400,2355,4,0,0,0,0.887346115490,0.076633316824,120.025,47.352,-0.001,0.001,0.002,NaN,-0.025321,-0.044,0,0,17,0,0,0,0,0,0,0,240,2228233,1,0,0,0,1,0,0,103,2,2,80,0,0,0,0,1,1
384666500,2355,4,0,0,0,0.887346115492,0.076633316936,120.024,47.352,-0.001,0.003,-0.001,NaN,-0.025326,-0.044,0,0,17,0,0,0,0,0,0,0,250,2228233,1,0,0,0,1,0,0,92,2,2,96,0,0,0,0,2,1
384666600,2355,4,0,0,0,0.887346115431,0.076633316852,120.026,47.352,-0.002,0.003,-0.000,NaN,-0.025330,-0.044,0,0,17,0,0,0,0,0,0,0,260,2228233,1,0,0,0,1,0,0,101,2,2,80,0,0,0,0,1,1
384666700,2355,4,0,0,0,0.887346115450,0.076633316957,120.026,47.352,-0.000,0.000,0.003,NaN,-0.025334,-0.044,0,0,17,0,0,0,0,0,0,0,270,2228233,1,0,0,0,1,0,0,101,2,2,80,0,0,0,0,1,1
